id,dialogue
13611805,"Karen: I know a cool game. Would you like to play?
Avi: Sure!
Karen: So it goes like that: I write a sentence and you continue, then it's my turn etc. 
Avi: I know it. It's fun. Let's play!
Karen: Want to start?
Avi: OK. I'm sitting in the room.
Karen: It's dark and cold outside.
Avi: I'm reading a book. The house is silent.
Karen: Suddenly, I hear a tapping sound.
Avi: Where is it coming from? - I ask myself.
Karen: It's from outside. Is someone knocking on my window?
Avi: No, it's impossible. You could only do that if you climbed on the roof underneath it.
Karen: But the tapping continues....
Avi: Louder and louder...
Karen: I'm going to check it out.
Avi: I'm a bit scared but anyway I approach the window.
Karen: It's so dark outside, I cannot see a thing.
Avi: But the tapping continues...
Karen: It sounds like... OMG!!!
Avi: What the hell is that???"
13728179-1,"Emma: i finally got the tickets for the concert next month!!!
Jess: THAT'S AWESOME!!! 
Jess: are they good seats?
Emma: fourth row center :-D
Emma: what?!!?!?!
Emma: that's insane XD
Jess: i know!! i can't believe it
Jess: would you like me to take care of them? you tend to lose things lol
Emma: not true!
Jess: in the last month you've lost your purse, two sweaters and someone else's cell phone lol
Emma: guilty, lol
Emma: i can't lose these though, they're electronic
Jess: what to you mean electronic?
Emma: they're in pdf format
Jess: ohhh.... can you forward them to me please?
Jess: in case you delete them by mistake
Emma: ok, i'm forwarding you the email right now
Jess: thanks
Emma: done
Emma: can you print them?
Emma: I don't have a printer
Jess: sure, i'll print them as soon as you get your email"
13681553,"Patrick: Hey man! Seen that new chick in the office?
Josh: There's a new chick in the office?!
Patrick: Yeah. She's in marketing.  
Josh: Shit. Not my department. 
Patrick: Your loss, my gain :D 
Josh: Oh, go to hell. She pretty?
Patrick: Pretty? She's breathtaking!
Josh: Srsly?
Patrick: Yup.
Josh: Describe!
Patrick: Blonde, blue eyes, long legs, nice racks. 
Josh: Lucky you!
Patrick: Not so much... 
Josh: Y?
Patrick: Supposedly married. 
Josh: Shame...
Patrick: Still, gonna chat her up. 
Josh: Really?
Patrick: Aha.  
Josh: Go for it!
Patrick: Gonna. Waiting for the right moment. 
Josh: Yeah, right. Chickening out?
Patrick: Not chickening out. Not sure... 
Josh: Of what?
Patrick: When...
Josh: Like... now?
Patrick: Maybe lunchtime?
Josh: Gotta go, boss looking...
Patrick: Will let you know!
Josh: Keep me posted!"
13729068,"Alison: Hi, how are you? 
Gill: Hello
Gill: Fine. 
Alison: I'm going to work now. Just wanted to say ""hi"" :)
Gill: Okey :)
Gill: Have a nice day!
Alison: Thank you. And you too!
Gill: Thx!
Gill: And how was your day?
Alison: Tiring, but good :)
Alison: And yours?
Gill: Same as yours. 
Gill: Are you at home already?
Alison: Almost. 
Gill: Have you got plans for the evening?
Alison: No, not really. But I think I'd like to stay home. I feel really tired. 
Gill: Okey. I wanted to ask you out, but if you feel tired, I won't insist.
Alison: Let me get back home and take w shower, ok? 
Alison: I might feel much better afertwards. 
Gill: Okey! I'll write in an hour?
Alison: Great, thx!
Gill: And how are you? Better, rested?
Alison: Yes, I feel a lot better. We can go somewhere!
Gill: Cool :)
Gill: Meeting in the centre and then we decide where to go?
Alison: Sounds good. Usual meeting spot? 
Gill: Yes! In an hour?
Alison: Perfect!
Gill: See you then!
Alison: Later!"
13730555,"Robert: drinks on me on friday night
Alaba: Haha, you owe me so many drinks bro
Robert: yeah, i know.haha
Alaba: nice show btw, you rocked the pitch
Robert: haha, come on, we all played our part
Alaba: but you gave us the goals
Robert: thanks bro
Alaba: now we just have to target the big trophy
Robert: it requires team effort
Alaba: lots of hard work especially
Robert: yeah
Alaba: whats your assesment of our midweek fixture against Dortmund
Robert: they are tough, but we should win, the coach will brief us on sunday
Alaba: we cant afford to slip up
Robert: totally cant
Alaba: lets talk more over the drinks, lets invite riberry also and robben
Robert: yeah, ill text them
Alaba: cool, see you in training then
Robert: hope you wont be late today
Alaba: haha, i wont"
13864386,"Camille: A friend is looking for a job 
Camille: She has just arrived to the UK
Olivia: Does she speak good English?
Camille: She manages
Camille: Her English is not perfect though 
Camille: She can take care of babies, old people
Bernadette: My friend is looking for a cleaner
Bernadette: Twice a week 
Camille: I will let her know
Camille: I think at this stage she would take any kind of job
Olivia: Is she from Romania?
Camille: Yes. Why?
Olivia: I thought maybe she could teach languages
Olivia: But I don't know if there is demand for Romanian
Camille: I don't see her as a teacher 
Olivia: She should go to a local job centre 
Olivia: There should be some offers
Camille: She's looking for jobs online
Camille: But I'm also asking friends 
Bernadette: I will have my eyes open 
Camille: Thanks "
13728126,"Tommy: I went to the Strand Bookstore
Jane: great!
Tommy: but I really don't know what to buy her
Jane: but the have everything there
Tommy: exactly
Tommy: I think this is the problem
Tommy: the hell of choice
Jane: haha, just buy anything that could be of her interest
Tommy: but a novel or rather an album
Tommy: I also saw among comic books
Jane: a comic book would be surely surprising for her, but maybe a good choice
Tommy: but they are millions of them here
Jane: I would by something on a certain topic, not a series
Tommy: I've seen a feminist comic book about abortion
Jane: that could work beautifully 
Tommy: <file_photo>
Jane: seems really nice
Jane: I'd love to read it myself hahaha
Tommy: it's 30$
Jane: a very good price 
Tommy: ok! thanks for helping me with it
Jane: xoxox"
13829742,"Terry: Are you coming to the pub with us tonight?
Doris: I can't.
Terry: Why?
Doris: I'm studying. I have an exam tomorrow.
Terry: Right, you told me, I forgot. Sorry.
Doris: It's fine :)
Terry: OK, so I let you study then!
Doris: Thx and have a good time!
Terry: Thank you! Good luck tomorrow!
Doris: Thx!
Terry: Hi, how was the exam?
Doris: Fine. 
Terry: Did you pass?
Doris: YES!!!!!!
Terry: Congratulations! 
Terry: We have to celebrate it! How about a beer or two? ;)
Doris: Sounds perfect!...
Terry: :) What time are you free?
Doris: In an hour or so in fact :) And you?
Terry: I can meet in two hours.
Doris: Great! Usual place?
Terry: Yes. Unless you want to try something new?
Doris: Oh no! The last ""let's try somethign new"" was such a disaster...
Terry: You've got a point there. 
Terry: So see you at 7:00?
Doris: see u!"
13829884,"Bill: Got a bit of a problem here, Mike.
Mike: What can it possibly be:=)?
Bill: Remember our last staff meeting?
Mike: Certainly do. It was last week.
Bill: Yep.
Bill: Remember who was taking minutes at the meeting?
Mike: I think, it was Cindy. As usual.
Bill: Good. You've got her cell number.
Mike: Yep. It's on the roster.
Bill: I know, I just lost the thing somewhere.
Bill: Can you text me her number.
Mike: Sure. It's 554 946 987. 
Bill: Thanks, pal.
Mike: But, what do you need it for?
Mike: What's the problem?
Bill: I think I was supposed to prepare some sort of report for the next meeting, wasn't i?
Mike: I am pretty sure I recall you got some assignment.
Bill: Problem is I lost my notes. You happen to remember by what the report should be about be about?
Mike: Afraid not.
Bill: Shit!
Mike: Better get a hold of Cindy asap. The next staff meeting is the day after tomorrow.
Bill: I know. Fuck!"
13862664,"Frances: I have that dictionary, let me know if you need it
Frances: <file_photo>
Agnes: wow great, yes I do need it just for a couple of days!
Frances: I have a meeting next to your office today
Agnes: what time?
Frances: 1:30 pm
Frances: but it's like 15 or 20 minutes
Agnes: where exactly?
Frances: I will come to your office when I finish
Agnes: ok if its not a problem
Frances: no problem at all
Frances: I will call you 3min before
Frances: lets meet downstairs
Agnes: ok I have a meeting at 2:30
Agnes: if you come later theres a reception downstairs and I can ask them to keep it for me
Frances: ok but I'm pretty sure I can be there before 14:00
Agnes: thanks a lot!
Agnes: I think I can return it after the weekend, is that ok for you?
Frances: sure, I dont think I need it next week
Frances: I hope its useful
Agnes: I just need all available sources for this project
Agnes: so I'm very grateful... whatever works you know...
Frances: maybe you should try to talk to Lucas, I believe he has some experience
Agnes: yes but he's on holidays now, will be back next week
Agnes: at least he will take a look and give his opinion
Frances: ok have to leave now, seeya later"
13716554,"Daniel: <file_gif>
Nancy: ahahaha
Lisa: 🤣🤣
Tom: oh god, I love it!
Lisa: Is it inspired by your personal history?
Daniel: unfortunately!
Lisa: What happened?
Daniel: wisdom teeth start to erupt, I think
Lisa: Hy?
Nancy: oh no, this can be really painful, I went through it
Nancy: But all of them at once?
Daniel: I think only one - the upper left
Nancy: Is it very painful?
Daniel: Very and I am really swollen today, like a hamster
Daniel: <file_photo>
Lisa: Go to a dentist, you may even need an antibiotic
Nancy: Exactly, don't ignore it
Daniel: I thought it will pass 
Tom: it may actually, get worse, girls are right, don't wait with it
Daniel: ok, i'll make an appointment then
Nancy: 👍"
13862617,"Ivo: Hi Beck
Beck: Hi there
Ivo: Do u ever go to work? :) Every time I log in you're on, too!
Beck: ahahahah
Beck: I'm just chatting to Lara :)
Beck: it's just cheaper this way. Our boss doesn't let us talk on the phone
Ivo: :)
Ivo: Anyway, I just wanted to ask you a quick question
Beck: Fire ahead
Ivo: Are we meeting this weekend?
Beck: Sure!
Ivo: Where?
Ivo: In that fancy restaurant near your work?
Beck: Sure, why not
Ivo: Perfect!
Ivo: See you there at 6 p.m. ok?
Beck: Ok!
Ivo: <file_gif>
Beck: where did you get it?
Ivo: from Sam :)
Beck: ok, bye!
Ivo: bye!"
13819748,"Greg: Have you ever been in trattoria da carlo?
Ann: noooo, why asking??
Greg: I was there yesterday with Maria
Greg: Super tasty delicious food
Greg: ^ω^
Mia: Ooo, i must tell Sam about it
Greg: Large portions & nice prices
Ann: what's on the menu??
Greg: Pizza, pasta, salads...
Greg: Typical Italian food :)
Ann: nice
Ann: and where is that??
Greg: Next to our uni
Greg: <file_photo>
Greg: Screen from google maps
Ann: thx :)))
Mia: I found their website
Mia: <file_other>
Ann: ooo, there are some photos
Ann: me likey"
13816671,"Ian: Hi, I've found your email in spam 
Rebecca: Hey, hi
Rebecca: How are you? What's up?
Rebecca: I'm there from Wednesday on, could we catch up somehow? During the day or next day by the evening? It would be nice, ciao
Ian: Hey, you've mixed the dates, please check it once more and let me know
Rebecca: Sorry, I'm confused right now, I think it was Wednesday we are talking about, right?
Ian: Ok then, that's good, cause on Tuesday I'm unavailable anyway
Ian: I apologize
Rebecca: Great!
Rebecca: I'd be situated in Westin
Ian: ok, let's choose a meeting point, city centre?
Rebecca: cool
Ian: how about central square? 7 p.m.? do you know how to get there?
Rebecca: Oh, sh...i've mixed up everything and I have an appointment with client that evening
Rebecca: I'm so sorry
Rebecca: The only possibility to meet is if you could come over afterwords to see me
Ian: <file_other>
Rebecca: I can barely hear your voice message, I'm so sorry, my mistake
Ian: comme on, everything is fine
Ian: Ok, I'll be there at 8 p.m."
